community,avg_inner_edge_weight
22764,3.75
306938,3.375
447150,3
115093,1.666666667
144207,2.333333333
3995,3.5
7261,3.96969697
210688,3
73742,2.571428571
782544,2
81063,2.333333333
173392,4
287756,3
412402,6
220557,2
135307,2.098901099
54560,2.666666667
80408,2
482149,2
342000,3
68108,2
179206,2
1387057,2
150155,2
39057,2.833333333
13209,2.041666667
248953,2.666666667
274801,2
108804,2
478228,3
370396,4.166666667
74774,4
4309,3.444444444
144521,2.5
650891,5
99904,3
240116,2.875
214268,4
45005,2
583692,2
169651,2.363636364
309863,3.75
3654,3
6920,2.578947368
682553,2
239398,2
756355,2
479260,2
848684,3
342314,2
13523,2.618181818
523159,2.2
105852,2.444444444
134966,2
220216,2
246064,2
481808,2
67767,2.375
204713,2.810810811
178865,2.153846154
41919,2
38716,3
12868,3.15
577403,2.2
303511,2.666666667
137514,3.208333333
568,4.098360656
37998,2
70315,2
67112,2.6
605799,2
1008392,2
169965,3
310177,3
140914,2
3968,3.524590164
7234,2.5
1103987,2
210661,2.857142857
99563,3
73715,2.45
335307,2.333333333
475519,3
143462,3
6516,6.166666667
172576,3
542000,2
76263,6
102111,2
73060,2.5
637595,3
611747,2
34975,4.444444444
13182,4
972989,3.5
437568,2
411720,2
1485891,3
108777,2
134625,3
82929,2
507315,2
233423,2.4
64160,2.266666667
67426,2.6
436850,2.166666667
551214,2
248271,2
137173,3
111325,3.2
227,10.54541052
908401,2
69974,2.333333333
40923,4.153846154
273401,2.6
165569,3.333333333
1377475,2
402165,2
803906,6
99222,2
637909,2
360814,2
446064,3.333333333
32023,3
57871,2.666666667
6175,3.333333333
515811,2
378865,4
375662,2.25
407979,2
72719,3.5
474460,2
445409,2
197365,1.666666667
308463,2
34571,2.5
5520,2.5875
1208392,2
229816,1.897435897
96136,2.6
576658,2
41237,2.333333333
133566,3
136832,2.25
110984,4
369310,2.5
878946,2
742000,2
206579,2
95481,2.5
579269,2
439120,4
28282,3.166666667
541973,2
375976,3
637568,2
73033,2.461538462
334625,2
60733,3.2
197679,2.142857143
168628,2.6
404372,1.6
267426,9
101429,2
75581,2.666666667
337173,1.5
872657,2.166666667
5179,2.818738004
406920,2
266771,4
129825,3.333333333
270037,2
398738,2
232741,2.833333333
95795,2
631279,2
299222,2
697760,2
162339,5.5
25393,3.909090909
394817,2
398083,2
232023,5
261137,2
232086,2
464564,3
161621,2
27941,6.096774194
534311,4
231368,2
637227,5
500281,4
197338,5
732822,3
570028,3
595876,3
665623,2
101088,1.8375
473778,2
225734,5
196683,3.571428571
59737,2.17721519
33889,2.5
295481,2
266430,2.076923077
240582,2.75
18386,3
132750,2.5
365228,1.888888889
391076,3.333333333
62285,1.779904306
298881,2.666666667
24989,4.16
161935,2
563739,3.666666667
231682,2.333333333
234948,2.086956522
1442799,2
123850,2.666666667
630220,4
770432,2
464223,2
327277,2
301429,3.5
161280,2.5
164546,2.6
1752,3.189189189
260141,3.8
123195,2
97347,2.285714286
55996,2.571428571
171149,2
429475,2
292592,3
336491,4
251241,1.857142857
926874,2.333333333
199545,2
59396,2
266089,2
298406,2.2
103295,2.5
667830,2
527681,2
335836,3
227941,2.472222222
61944,2.428571429
87792,3
32893,3.869565217
323536,2.538461538
46441,2.322834646
20593,2.636363636
837227,1.666666667
795876,2
94395,2
123509,3.041666667
467085,1.666666667
1005835,2
193256,3.625
27259,1.580952381
565946,5.5
399949,2
93740,2.333333333
466430,2.75
332750,2
52389,2.5
26541,2
192601,2.5
129457,2
900685,2
88106,2
59055,3.25
597742,2.5
1133226,2
46755,2
20907,3.458333333
128802,2.675
17704,2.428571429
667489,2
530543,2
1091875,2
253448,2
227600,2.25
116502,3.666666667
198549,2.137931034
87451,2
626138,2
597087,2
861882,2
829565,2
157198,3
46100,3.964285714
20252,2.777777778
281844,1.5
326595,6
189649,2
23652,3.088888889
285244,4.666666667
148298,2.333333333
122450,5.142857143
262662,4
192197,2
221311,4
81162,3.272727273
55314,2.622222222
29466,2.702970297
1126219,2
121795,3.666666667
80444,2.571428571
224711,2
87765,3.066666667
61917,2.294117647
183360,2.714285714
585101,4
46414,3.142857143
20566,3.5
1257531,2
419104,3
390053,2
282158,2
253107,2.705882353
364205,3
90313,3.789473684
227259,2.384615385
61262,2.166666667
488851,2
351905,2.25
348702,2
1135433,2
211756,3
16645,1.666666667
19911,2.333333333
144557,2.333333333
281503,2
115506,2
355305,2.047619048
81476,2.5
591049,3.333333333
288106,2.875
849438,2
11011,3.583333333
125375,1.666666667
1333226,2
357853,2
386967,2.5
191856,2.818181818
106606,2
54910,2
80758,3.333333333
84024,2
453448,2
150505,3
124657,2.5
549043,2
13622,3.666666667
246100,1.894736842
83369,4.2
788905,2
87424,6.333333333
651959,2
1190646,2
20225,2.7
112554,5.333333333
144871,2.25
817301,2
141668,4.333333333
115820,2.838709677
485244,2
625456,2
377412,2
351564,2.333333333
182301,4
998146,2
296665,2
211415,2
74469,3.15503876
185567,2.5
554991,2
252048,2
281162,2.333333333
89317,1.75
213963,3.125
77017,2
47966,2.666666667
52021,2.857142857
313613,2
287765,2
121768,2.142857143
147616,2.888888889
686303,2
549357,2
13936,2.166666667
272262,12
354309,2.666666667
80417,2.5
83683,4.2
1099689,3
287110,2.333333333
150164,2
13218,3.5
124316,2.2
153430,2.875
551968,2.888888889
134661,3
108813,4.333333333
53914,2
204408,2.833333333
1190305,3
182615,2.266666667
581153,2
555305,2.5
392574,2
115479,2.727272727
141327,3.333333333
484903,2
514017,2
185226,4
74128,2.25
48280,2.666666667
417704,2.333333333
140609,3.125
114761,3
280821,2
254973,3.333333333
118027,3.666666667
6929,4
239470,3
213622,2.333333333
309217,2.8
172271,4
6274,2.928571429
150478,4
179592,2.5
147275,2
10329,4.333333333
549016,3
383019,2
408867,2
109127,2.166666667
249339,2
755709,4
286769,2.333333333
12877,2.810126582
38725,5
548361,4
108472,3.571428571
219570,2
82624,4.212121212
787371,2
111738,5.538461538
618108,1.833333333
204067,3.25
41273,3.3
181485,4
273814,4
185540,2
1259711,3
953502,2
281135,2.5
115075,2.666666667
676407,2
542727,2
347616,2
47939,2.666666667
956050,2
280417,2
309531,4
815901,2
3322,2
143534,2
6588,5
682221,3
102183,2
777816,3
76335,2
474873,2
279762,2.5
142816,2
5933,2
238411,4.5
219884,2
108786,7
79735,2.647058824
341327,3.5
710751,1.777777778
204381,3.6
67435,2.5
178533,2.333333333
38384,2
12536,3.888888889
577071,2
548020,2
248280,2.583333333
274128,3
163030,2.2
137182,2.631578947
245077,2
509872,4
506669,2.333333333
768261,2
66780,2.272727273
15084,6
40932,2.258064516
11881,2.416666667
1140951,2
276676,2.166666667
143848,1.666666667
1188905,2
513272,2
405440,3
73383,2
194826,2
168978,2
283342,2.633333333
172244,2.333333333
35298,2
2981,4.591836735
212877,2
238725,3
241991,2.333333333
75994,1.75
142475,4
5529,2.6875
171589,2
8795,2.152317881
570127,2.2
942817,2
104390,2
245391,2
784078,3.333333333
233091,3
67094,2
713676,1.666666667
12195,2.5
687828,2
602578,2
439784,2.210526316
550882,2
384885,2.5
410733,2.833333333
136841,3.333333333
247939,3
672325,2
1211012,2
95490,2
206588,3
66439,3.5
40591,2.555555556
14743,2.5
550227,2
328031,2
25088,4.333333333
110338,2
94835,2.75862069
375985,3.333333333
911469,2
73042,2.536585366
471580,3
445732,2.583333333
334634,3.4
31691,2.896174863
5843,3.1
197751,2.181818182
171903,2
34957,3.355555556
430229,2.5
544593,2
238384,4
1286707,2
171185,2.75
308131,2.333333333
5188,4.121212121
8454,5.142857143
34302,2
377878,2
406992,2
104049,2.307692308
177851,4.166666667
550541,2.333333333
25402,2.230769231
671984,2
206247,2.375
69301,2.666666667
66098,2.4
40250,2.25
578937,2
974209,2
301842,2
397437,2
234643,3
205592,2.5
770127,2
467184,2
164241,3
168296,2
5502,2.4
34616,5.2
101097,2.311111111
238043,2
104363,8.333333333
333638,2.1
362752,2
170844,2.5
59746,2.47826087
33898,2
569382,2
432436,5
240591,2.392857143
100442,2.866666667
129556,2
642395,2
336186,4.166666667
473132,2
365300,2
431781,2
128838,3.055555556
343507,3.8
40564,4.870588235
1003637,2
136159,2.285714286
110311,2.5
368637,2
260805,2
231754,2.3
881539,2
205906,2
94808,2.928571429
464232,2.666666667
161289,2
190403,2.3
164555,2
138707,3
27609,1.777777778
371248,4
123204,2.037037037
97356,2.5
769786,2.5
68305,2.666666667
495894,2
26954,2.653631285
569696,3
802237,2
668557,2
365614,2
59405,4
62671,1.981481481
266098,2
129152,3.5
364896,2
224747,2
173051,3
198899,2.166666667
364959,2
228013,2.454545455
61953,2.5
62016,5.666666667
231350,3.333333333
260464,2
123518,3
91201,3
68619,5
467157,2
24002,3
160948,2
699635,2
190062,2.5
728749,2
138366,3.2
27268,6.875
562752,2
122863,2
97015,2.5
632499,2
163496,2.5
303708,2.5
55664,2.95
403358,2
266412,2
129466,8
1340583,2
528004,2
362007,2
88115,2.75
59064,2
294808,2
157862,4.75
128811,3
198558,3
61612,2.222222222
227672,2
600362,2
183055,1.666666667
157207,3
297419,2
131359,3
90071,2
632813,3
218772,2
23661,2.25
26927,2.147465438
52775,33
425465,1.666666667
495212,3.666666667
192269,7
218117,2.833333333
55323,5
398899,3
291067,2.5
287864,2
262016,3.5
96019,3.095238095
523608,3.181818182
361666,2
460464,2.2
431413,2
1257540,2
17372,2.714285714
20638,2.035714286
1091543,2
501160,2
390062,2
364214,2
278964,2
227268,3
87119,2
61271,2
90385,2
131018,2.333333333
45768,3.072727273
19920,3.272727273
695553,2
23186,4.074074074
666502,2.333333333
392610,2.666666667
363559,2
226613,3.5
252461,2
255727,11
115515,2
60616,2.0625
488205,2
185262,3
189317,2
284912,2.4
259064,2
122118,2.6
631754,3.333333333
122181,2.470588235
11083,1.896551724
220979,1.75
51716,2.25
191928,2.5
54982,2.242990654
29134,4.333333333
561352,2
427672,1.875
287523,2
150577,2.125
13631,2
494153,1.833333333
386321,2
969759,2
157180,4
829610,2
17031,5.08
278623,2
252775,2.375
141677,3.210526316
226927,2.777777778
115829,2
60930,2.090909091
86778,2.155555556
296674,2
19579,2.076923077
529215,2
392269,3
281171,5
226272,2.142857143
679709,3
92592,2.333333333
624810,2
487864,2.6
376766,2.111111111
47975,2.5
749456,2
143570,2
284571,2
287837,4.5
13945,3.222222222
191524,2.142857143
922119,2
83692,2.5
80489,4.5
54641,6
593328,3
10024,2.448275862
124388,2
13290,2.5
497078,2
385980,3.25
57189,2
618521,4.294117647
178632,2
19893,2.5
156839,3
281485,2.083333333
816969,2.333333333
252434,2
762070,1.666666667
74137,6.25
48289,2
19238,2.75
45086,4.571428571
156184,4
720719,5
446827,6
417776,2.5
1329153,2
516574,2
461675,2
47634,2
50900,2.6
446172,3
143229,2.666666667
150550,2
1058661,2
80085,3
246145,2
109199,2
220297,2.333333333
83351,2.846153846
1154256,2
481889,1.875
851313,2
175680,3.181818182
149832,3
178946,2.833333333
574218,2
12949,2
219579,2
248693,3.19047619
79430,2
111747,3
108544,5.2
618117,2
56848,2.327868852
82696,3
455386,5
1415193,2
149177,2.4
12231,2.2
181494,4.166666667
41345,2.6
410769,2
89299,2
210742,2
184894,2.195652174
321840,1.733333333
47948,2
117695,3.75
6597,4.481481481
88644,4
114492,2.5
239138,5
324388,2
102192,2.5
76344,5
47293,2
556929,2
5942,2
544629,2
918171,2
79744,2
149491,5
12545,3.064257028
382032,2.5
414349,2
245086,2
219238,2
506678,2
480830,2
203735,2.1875
181153,2.25
11890,2
15156,2.421052632
550577,2
413694,2.666666667
509289,1.833333333
184553,2
47607,4.666666667
442879,2
172253,3.333333333
117354,2
32104,2
515892,2.333333333
238797,2
76003,3.428571429
722585,2
308544,3
445490,2.5
171598,2
282696,2.333333333
34652,3.03125
5601,2.769230769
267193,3
75348,2.5
647204,3
576739,2
41318,2.5
299644,1.7
244745,2
133647,2
81951,5
136913,3.090909091
506337,3
454641,1.714285714
483755,2.5
66448,2.333333333
40600,3.2
180812,2.666666667
11549,3
464986,2
247293,3.307692308
139461,3.5
276407,2.818181818
250559,5
645831,2.5
342888,2
69059,2.417910448
47266,3.666666667
308858,3
171912,5
2649,2.37254902
142861,2.333333333
5915,4.5
401187,2.384615385
238456,2.928571429
72396,3.1
186760,2
212608,2
75662,2.111111111
445086,2
500048,2.181818182
308203,2
540681,2
5260,2.357142857
237738,2.2
266852,3
215156,4.285714286
104058,2.044444444
199653,3.333333333
4542,2.470588235
36859,2.607142857
1622173,2
177860,2
439452,2
273455,2
136509,2.333333333
244404,2
107458,2.823529412
535047,2
206256,2
203053,2.5
40259,2.80952381
715892,2
66107,3
412949,3
438797,3
464645,2
977484,2.333333333
442063,2
135854,3.25
246952,2.25
110006,3
139120,2
534392,1.666666667
482696,2
231449,2
68655,2.162790698
39604,3.111111111
304462,2
308517,2
171571,2
681207,2
5574,2
913685,2
238052,2.285714286
267166,2.842105263
130220,4.666666667
241318,2.02739726
75321,2
1175340,3
336913,2
170916,2.333333333
33970,2
1215973,2
403394,2.666666667
266511,3
240663,2
129565,3.405405405
103717,2
613353,2.5
502255,2
336258,2
173464,3
62366,2.596638655
199312,2.4
7467,2.875
33315,2
136168,3.4
368709,2
907396,2
1579826,2
39918,2.875
412608,1.666666667
275662,2
190412,2.333333333
304776,2
24415,2
135513,3.142857143
1833,1.896907216
482355,2
534051,2
68314,2
1168333,2
39263,3
163909,2.818181818
275007,3
1541023,2
403708,2
100765,3
240977,5
499303,2
170512,2.05
199626,2.555555556
62680,3.333333333
33629,3.646766169
59477,2
7781,3.310344828
295221,2
406319,2
100110,2.5
103376,2.375
129224,2.285714286
173123,2
32911,2.428571429
36177,5.136363636
568395,2
431449,2
102658,2.428571429
467166,2
330220,10
438115,4
275321,2
53125,2.444444444
27277,2.857142857
164223,2
135172,3.535714286
24074,3
345068,3
233970,2.5
93821,4
67973,3
603457,3
329565,2
440663,2
274666,2.3
774,3.882352941
673204,2
399312,4
96369,5
191964,5.666666667
59073,3.5
33225,2.285714286
62339,3.16
431763,2
291614,6
157934,2
269032,2
364627,2
227681,2.8
58418,2
61684,145
434374,2.3
160482,4
131431,3.666666667
529969,2
197912,2.5
90080,3.333333333
508176,2
329879,2
1566844,2
163882,3
699366,3
259477,4
96683,2
122531,2.142857143
93480,4.5
67632,2.8
495221,2
1001591,2
325958,2
55332,5
192278,2
813012,2
163227,3.333333333
590816,3
137379,3.5
433,2.109090909
398971,2
287873,2.166666667
125079,2.8
191623,6
54677,2
150272,2
364941,3
131745,2.5
157593,1.666666667
501169,2
925555,2
61280,3.5
90394,2
969454,2
156875,2.875
297087,2.142857143
131027,2.5
160141,2.75
529565,3
669777,2.4
19992,2.827586207
363568,2.25
226622,1.777777778
392682,2
89739,2.333333333
325483,2
156220,3
67946,3
163541,2.357142857
591130,3
536231,2
399285,2
118924,2
233288,2.25
491614,2
864304,2
191937,1.923076923
54991,2.741935484
561361,3
25940,2.666666667
675725,2.333333333
124738,2.678571429
523276,1.666666667
220333,3.166666667
54336,3
290080,2
12985,3.058823529
128138,4.75
666825,4
392996,4
223733,3
86787,2.4
90053,2.333333333
293480,2
19588,4.25
19651,2
392278,1.666666667
226281,4
89335,3.222222222
735917,2
89398,4
694566,2
18933,2
159145,2.866666667
22199,3.928571429
960213,2
121849,2.823529412
96001,2
520387,2
51384,5
217444,4
54650,2.833333333
165748,2.5
619185,2
427340,3.5
121131,3.25
245840,2
356938,2.5
219992,2.75
194144,1.833333333
83046,3.166666667
53995,2.833333333
28147,3.055555556
618530,2
563631,1.6
315587,2.666666667
289739,3.5
178641,2
688277,2
255709,6
86446,2.444444444
185244,3
156193,2.178571429
19247,3.157894737
185307,2.714285714
114842,2.592592593
793741,4
761424,2
321535,2
210437,1.75
18592,2.582608696
117453,3
660195,2
1058733,3
752524,2
54309,2
286787,2
286850,2.333333333
124056,6.666666667
149904,3
12958,3
248702,2.7
216385,2
108553,2
193803,11
318449,4
828085,2
824882,2
12303,3.055555556
550990,2
111101,2.5
82050,3.537037037
484643,2
350963,2
48020,2.625
528542,3.833333333
306346,4.25
114501,2.333333333
88653,2
3403,3.32
158400,3
184248,1.952380952
50568,2.866666667
693884,2
18251,2.6875
560204,2
253995,2
117049,3
142897,2
46647,2.944444444
219965,2.666666667
589389,2
289712,3
41668,3
149563,3.735294118
9351,2
12617,2.846153846
382041,2.5
411155,2.5
219247,2.3
248361,3
79098,2.777777778
754731,4
56516,2.954545455
621051,3.25
289057,2.333333333
177959,3
152111,2.3
41013,2.538461538
413703,2.5
221858,2
81709,2.666666667
1022989,2
184562,2.2
18565,3.125
586366,2
391255,4
254309,2
844692,2
283423,2.714285714
114160,2.909090909
678695,2
541749,2
486850,2
375752,2
324056,2
46961,3
72809,2
21113,2
611496,2.5
50227,2.666666667
334401,1.666666667
282705,1.866666667
142556,3.2
5610,2
707091,2
119974,3
652192,4
101205,1.666666667
186455,2
215569,2
170952,2.333333333
824792,2.666666667
12213,2.517110266
1363542,2
12276,3.833333333
244754,3
384966,1.666666667
82023,3
107871,2.142857143
1182042,2
340349,2
882302,2
343615,2.5
317767,3
11558,2.5
